EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM1251,29,26-35,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1,1753,4,Male,70,4,2,Healthcare Representative,3,Single,"$6,294.00",5k-10k,23060,8,Y,Yes,12,3,4,80,0,10,5,4,3,2,0,2
RM1252,30,26-35,No,Travel_Rarely,979,Sales,15,2,Marketing,1,1754,3,Male,94,2,3,Sales Executive,1,Divorced,"$7,140.00",5k-10k,3088,2,Y,No,11,3,1,80,1,12,2,3,7,7,1,7
RM1253,34,26-35,No,Travel_Rarely,181,Research & Development,2,4,Medical,1,1755,4,Male,97,4,1,Research Scientist,4,Married,"$2,932.00",Upto 5k,5586,0,Y,Yes,14,3,1,80,3,6,3,3,5,0,1,2
RM1254,33,26-35,No,Non-Travel,1283,Sales,2,3,Marketing,1,1756,4,Female,62,3,2,Sales Executive,2,Single,"$5,147.00",5k-10k,10697,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7
RM1255,49,46-55,No,Travel_Rarely,1313,Sales,11,4,Marketing,1,1757,4,Female,80,3,2,Sales Executive,4,Single,"$4,507.00",Upto 5k,8191,3,Y,No,12,3,3,80,0,8,1,4,5,1,0,4
RM1256,33,26-35,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1,1758,1,Female,74,3,3,Sales Executive,1,Single,"$8,564.00",5k-10k,10092,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0
RM1257,38,36-45,No,Travel_Frequently,594,Research & Development,2,2,Medical,1,1760,3,Female,75,2,1,Laboratory Technician,2,Married,"$2,468.00",Upto 5k,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5
RM1258,31,26-35,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1,1761,1,Male,70,3,3,Sales Executive,3,Married,"$8,161.00",5k-10k,19002,2,Y,No,13,3,1,80,3,10,2,3,1,0,0,0
RM1259,29,26-35,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1,1762,4,Female,91,2,1,Research Scientist,1,Divorced,"$2,109.00",Upto 5k,10007,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
RM126,26,26-35,No,Travel_Rarely,841,Research & Development,6,3,Other,1,164,3,Female,46,2,1,Research Scientist,2,Married,"$2,368.00",Upto 5k,23300,1,Y,No,19,3,3,80,0,5,3,2,5,4,4,3
RM1260,30,26-35,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1,1763,3,Male,58,4,2,Healthcare Representative,3,Married,"$5,294.00",5k-10k,9128,3,Y,No,16,3,3,80,1,10,3,3,7,0,1,7
RM1261,32,26-35,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1,1764,2,Male,65,3,1,Research Scientist,2,Single,"$2,718.00",Upto 5k,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7
RM1262,38,36-45,No,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,2,Male,60,1,2,Healthcare Representative,4,Married,"$5,811.00",5k-10k,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0
RM1263,43,36-45,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1,1767,3,Male,38,2,1,Research Scientist,3,Married,"$2,437.00",Upto 5k,15587,9,Y,Yes,16,3,4,80,1,6,4,3,1,0,0,0
RM1264,42,36-45,No,Travel_Rarely,855,Research & Development,12,3,Medical,1,1768,2,Male,57,3,1,Laboratory Technician,2,Divorced,"$2,766.00",Upto 5k,8952,8,Y,No,22,4,2,80,3,7,6,2,5,3,0,4
RM1265,55,46-55,No,Travel_Rarely,478,Research & Development,2,3,Medical,1,1770,3,Male,60,2,5,Research Director,1,Married,"$19,038.00",15k+,19805,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0
RM1266,33,26-35,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1,1771,4,Male,90,3,2,Research Scientist,2,Divorced,"$3,055.00",Upto 5k,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7
RM1267,41,36-45,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,1772,3,Male,94,3,1,Laboratory Technician,1,Divorced,"$2,289.00",Upto 5k,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4
RM1268,34,26-35,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4,Male,87,3,2,Sales Executive,3,Divorced,"$4,001.00",Upto 5k,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7
RM1269,53,46-55,No,Non-Travel,661,Research & Development,1,4,Medical,1,1775,1,Female,60,2,4,Manufacturing Director,3,Married,"$12,965.00",10k-15k,22308,4,Y,Yes,20,4,4,80,3,27,2,2,3,2,0,2
RM127,58,55+,Yes,Travel_Rarely,147,Research & Development,23,4,Medical,1,165,4,Female,94,3,3,Healthcare Representative,4,Married,"$10,312.00",10k-15k,3465,1,Y,No,12,3,4,80,1,40,3,2,40,10,15,6
RM1270,43,36-45,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1,1778,2,Male,97,3,1,Human Resources,4,Single,"$3,539.00",Upto 5k,5033,0,Y,No,13,3,2,80,0,10,5,3,9,7,1,8
RM1271,34,26-35,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4,Female,32,1,2,Sales Executive,4,Single,"$6,029.00",5k-10k,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2
RM1272,21,18-25,Yes,Travel_Rarely,337,Sales,7,1,Marketing,1,1780,2,Male,31,3,1,Sales Representative,2,Single,"$2,679.00",Upto 5k,4567,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0
RM1273,38,36-45,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,"$3,702.00",Upto 5k,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4
RM1274,22,18-25,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1,1783,3,Female,79,3,1,Laboratory Technician,1,Married,"$2,398.00",Upto 5k,15999,1,Y,Yes,17,3,3,80,0,1,6,3,1,0,0,0
RM1275,31,26-35,No,Travel_Rarely,196,Sales,29,4,Marketing,1,1784,1,Female,91,2,2,Sales Executive,4,Married,"$5,468.00",5k-10k,13402,1,Y,No,14,3,1,80,2,13,3,3,12,7,5,7
RM1276,51,46-55,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1,1786,1,Female,53,3,3,Manager,3,Married,"$13,116.00",10k-15k,22984,2,Y,No,11,3,4,80,0,15,2,3,2,2,2,2
RM1277,37,36-45,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,Male,46,2,2,Sales Executive,2,Married,"$4,189.00",Upto 5k,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3
RM1278,46,46-55,No,Travel_Rarely,734,Research & Development,2,4,Medical,1,1789,3,Male,46,3,5,Research Director,4,Divorced,"$19,328.00",15k+,14218,7,Y,Yes,17,3,3,80,1,24,3,3,2,1,2,2
RM1279,36,36-45,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1,1790,4,Male,90,3,3,Healthcare Representative,1,Married,"$8,321.00",5k-10k,25949,7,Y,Yes,13,3,4,80,1,15,1,3,12,8,5,7
RM128,19,18-25,Yes,Travel_Rarely,528,Sales,22,1,Marketing,1,167,4,Male,50,3,1,Sales Representative,3,Single,"$1,675.00",Upto 5k,26820,1,Y,Yes,19,3,4,80,0,0,2,2,0,0,0,0
RM1280,44,36-45,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1,1792,3,Male,99,3,1,Research Scientist,2,Divorced,"$2,342.00",Upto 5k,11092,1,Y,Yes,12,3,3,80,3,6,2,2,5,3,2,3
RM1281,37,36-45,No,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3,Male,89,3,2,Human Resources,2,Divorced,"$4,071.00",Upto 5k,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7
RM1282,35,26-35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,Male,84,3,2,Sales Executive,4,Single,"$5,813.00",5k-10k,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7
RM1283,33,26-35,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4,Male,90,4,1,Research Scientist,1,Married,"$3,143.00",Upto 5k,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6
RM1284,28,26-35,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,3,Male,82,3,1,Research Scientist,4,Married,"$2,044.00",Upto 5k,5531,1,Y,No,11,3,3,80,1,5,6,4,5,3,0,3
RM1285,39,36-45,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3,Male,65,3,3,Research Director,3,Single,"$13,464.00",10k-15k,7914,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2
RM1286,46,46-55,No,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,2,Male,98,2,2,Sales Executive,2,Single,"$7,991.00",5k-10k,25166,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2
RM1287,40,36-45,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,1802,3,Female,99,3,1,Laboratory Technician,1,Married,"$3,377.00",Upto 5k,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2
RM1288,42,36-45,No,Travel_Rarely,1128,Research & Development,13,3,Medical,1,1803,2,Male,95,4,2,Healthcare Representative,1,Married,"$5,538.00",5k-10k,5696,5,Y,No,18,3,3,80,2,10,2,2,0,0,0,0
RM1289,35,26-35,No,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,"$5,762.00",5k-10k,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7
RM129,22,18-25,No,Travel_Rarely,594,Research & Development,2,1,Technical Degree,1,169,3,Male,100,3,1,Laboratory Technician,4,Married,"$2,523.00",Upto 5k,19299,0,Y,No,14,3,3,80,1,3,2,3,2,1,2,1
RM1290,38,36-45,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Human Resources,2,Divorced,"$2,592.00",Upto 5k,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8
RM1291,34,26-35,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4,Male,93,3,2,Laboratory Technician,1,Married,"$5,346.00",5k-10k,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7
RM1292,37,36-45,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1,Single,"$4,213.00",Upto 5k,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8
RM1293,39,36-45,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,Male,83,3,2,Sales Executive,4,Divorced,"$4,127.00",Upto 5k,19188,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2
RM1294,43,36-45,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,1,Male,52,3,1,Research Scientist,3,Single,"$2,438.00",Upto 5k,24978,4,Y,No,13,3,3,80,0,7,2,2,3,2,1,2
RM1295,41,36-45,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,2,Single,"$6,870.00",5k-10k,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2
RM1296,41,36-45,No,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,Female,81,3,3,Sales Executive,3,Divorced,"$10,447.00",10k-15k,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5
RM1297,30,26-35,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1,Female,64,3,3,Manufacturing Director,3,Single,"$9,667.00",5k-10k,2739,9,Y,No,14,3,2,80,0,9,3,3,7,7,0,2
RM1298,26,26-35,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2,Married,"$2,148.00",Upto 5k,6889,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4
RM1299,46,46-55,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4,Female,66,3,2,Healthcare Representative,2,Married,"$8,926.00",5k-10k,10842,4,Y,No,22,4,4,80,1,13,2,4,9,7,3,7
RM130,49,46-55,No,Travel_Rarely,470,Research & Development,20,4,Medical,1,170,3,Female,96,3,2,Manufacturing Director,1,Married,"$6,567.00",5k-10k,5549,1,Y,No,14,3,3,80,0,16,2,2,15,11,5,11
RM1300,40,36-45,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,"$6,513.00",5k-10k,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3
RM1301,34,26-35,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,Male,92,4,2,Sales Executive,3,Married,"$6,799.00",5k-10k,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8
RM1302,58,55+,No,Non-Travel,350,Sales,2,3,Medical,1,1824,2,Male,52,3,4,Manager,2,Divorced,"$16,291.00",15k+,22577,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14
RM1303,35,26-35,No,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2,Male,91,1,1,Laboratory Technician,3,Married,"$2,705.00",Upto 5k,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3
RM1304,47,46-55,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced,"$10,333.00",10k-15k,19271,8,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10
RM1305,40,36-45,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,"$4,448.00",Upto 5k,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7
RM1306,54,46-55,No,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,4,Married,"$6,854.00",5k-10k,15696,4,Y,No,15,3,2,80,1,14,2,2,7,1,1,7
RM1307,31,26-35,No,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1,Female,68,3,3,Sales Executive,1,Married,"$9,637.00",5k-10k,8277,2,Y,No,14,3,4,80,2,9,3,3,3,2,2,2
RM1308,28,26-35,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,3,Female,67,3,1,Research Scientist,1,Married,"$3,591.00",Upto 5k,12719,1,Y,No,25,4,3,80,1,3,3,3,3,2,1,2
RM1309,38,36-45,No,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,Married,"$5,405.00",5k-10k,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3
RM131,43,36-45,No,Travel_Frequently,957,Research & Development,28,3,Medical,1,171,2,Female,72,4,1,Research Scientist,3,Single,"$4,739.00",Upto 5k,16090,4,Y,No,12,3,4,80,0,18,2,3,3,2,1,2
RM1310,26,26-35,No,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single,"$4,684.00",Upto 5k,9125,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2
RM1311,58,55+,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1,Male,87,3,4,Research Director,3,Married,"$15,787.00",15k+,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2
RM1312,18,18-25,No,Non-Travel,1431,Research & Development,14,3,Medical,1,1839,2,Female,33,3,1,Research Scientist,3,Single,"$1,514.00",Upto 5k,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0
RM1313,31,26-35,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4,Male,89,4,1,Human Resources,1,Married,"$2,956.00",Upto 5k,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0
RM1314,29,26-35,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1,Male,56,2,1,Human Resources,1,Divorced,"$2,335.00",Upto 5k,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0
RM1315,45,36-45,No,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3,Female,67,3,2,Sales Executive,3,Married,"$5,154.00",5k-10k,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7
RM1316,36,36-45,No,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,4,Female,73,3,2,Research Scientist,2,Married,"$6,962.00",5k-10k,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0
RM1317,43,36-45,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,1,Male,92,3,2,Sales Executive,4,Married,"$5,675.00",5k-10k,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7
RM1318,27,26-35,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single,"$2,379.00",Upto 5k,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2
RM1319,29,26-35,No,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852,4,Male,40,3,1,Laboratory Technician,4,Married,"$3,812.00",Upto 5k,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10
RM132,50,46-55,No,Travel_Frequently,809,Sales,12,3,Marketing,1,174,3,Female,77,3,3,Sales Executive,4,Single,"$9,208.00",5k-10k,6645,4,Y,No,11,3,4,80,0,16,3,3,2,2,2,1
RM1320,32,26-35,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single,"$4,648.00",Upto 5k,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0
RM1321,42,36-45,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1,1854,3,Male,38,3,1,Research Scientist,3,Married,"$2,936.00",Upto 5k,6161,3,Y,No,22,4,2,80,2,10,1,2,6,3,3,3
RM1322,47,46-55,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single,"$2,105.00",Upto 5k,5411,4,Y,No,12,3,3,80,0,7,2,3,2,2,2,0
RM1323,46,46-55,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced,"$8,578.00",5k-10k,19989,3,Y,No,14,3,3,80,1,12,4,2,9,8,4,7
RM1324,28,26-35,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4,Divorced,"$2,706.00",Upto 5k,10494,1,Y,No,15,3,2,80,1,3,2,3,3,2,2,2
RM1325,29,26-35,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced,"$6,384.00",5k-10k,21143,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6
RM1326,42,36-45,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3,Single,"$3,968.00",Upto 5k,13624,4,Y,No,13,3,4,80,0,8,3,3,0,0,0,0
RM1327,32,26-35,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single,"$9,907.00",5k-10k,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2
RM1328,46,46-55,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced,"$13,225.00",10k-15k,7739,2,Y,No,12,3,4,80,1,25,5,3,19,17,2,8
RM1329,27,26-35,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married,"$3,540.00",Upto 5k,7018,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8
RM133,31,26-35,Yes,Travel_Rarely,542,Sales,20,3,Life Sciences,1,175,2,Female,71,1,2,Sales Executive,3,Married,"$4,559.00",Upto 5k,24788,3,Y,Yes,11,3,3,80,1,4,2,3,2,2,2,2
RM1330,29,26-35,No,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,4,Male,87,2,1,Human Resources,2,Married,"$2,804.00",Upto 5k,15434,1,Y,No,11,3,4,80,0,1,3,3,1,0,0,0
RM1331,43,36-45,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1,Female,81,2,5,Manager,3,Married,"$19,392.00",15k+,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14
RM1332,48,46-55,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married,"$19,665.00",15k+,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9
RM1333,29,26-35,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4,Single,"$2,439.00",Upto 5k,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0
RM1334,46,46-55,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married,"$7,314.00",5k-10k,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7
RM1335,27,26-35,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married,"$4,774.00",Upto 5k,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3
RM1336,39,36-45,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced,"$3,902.00",Upto 5k,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2
RM1337,55,46-55,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married,"$2,662.00",Upto 5k,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4
RM1338,28,26-35,No,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2,Married,"$2,856.00",Upto 5k,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0
RM1339,30,26-35,Yes,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single,"$1,081.00",Upto 5k,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0
RM134,41,36-45,No,Travel_Rarely,802,Sales,9,1,Life Sciences,1,176,3,Male,96,3,3,Sales Executive,3,Divorced,"$8,189.00",5k-10k,21196,3,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7
RM1340,22,18-25,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,4,Male,75,3,1,Research Scientist,2,Single,"$2,472.00",Upto 5k,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0
RM1341,36,36-45,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3,Married,"$5,673.00",5k-10k,6060,1,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7
RM1342,31,26-35,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced,"$4,197.00",Upto 5k,18624,1,Y,No,11,3,1,80,1,10,2,3,10,8,0,2
RM1343,34,26-35,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,"$9,713.00",5k-10k,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0
RM1344,29,26-35,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1,Single,"$2,062.00",Upto 5k,19384,3,Y,No,14,3,2,80,0,11,2,3,3,2,1,2
RM1345,37,36-45,No,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,Married,"$4,284.00",Upto 5k,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4
RM1346,35,26-35,No,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married,"$4,788.00",Upto 5k,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2
RM1347,45,36-45,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married,"$5,906.00",5k-10k,23888,0,Y,No,13,3,4,80,2,10,2,2,9,8,3,8
RM1348,36,36-45,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890,2,Male,94,2,2,Human Resources,4,Single,"$3,886.00",Upto 5k,4223,1,Y,No,21,4,4,80,0,10,2,2,10,1,0,8
RM1349,40,36-45,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1,Divorced,"$16,823.00",15k+,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16
RM135,26,26-35,No,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,1,177,3,Female,61,3,1,Human Resources,3,Married,"$2,942.00",Upto 5k,8916,1,Y,No,23,4,4,80,1,8,3,3,8,7,5,7
RM1350,26,26-35,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married,"$2,933.00",Upto 5k,14908,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0
RM1351,27,26-35,No,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single,"$6,500.00",5k-10k,26997,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7
RM1352,48,46-55,No,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced,"$17,174.00",15k+,2437,3,Y,No,11,3,2,80,1,24,3,3,22,17,4,7
RM1353,44,36-45,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903,2,Male,78,4,2,Healthcare Representative,1,Married,"$5,033.00",5k-10k,9364,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2
RM1354,34,26-35,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,Married,"$2,307.00",Upto 5k,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0
RM1355,56,55+,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4,Single,"$2,587.00",Upto 5k,10261,1,Y,No,16,3,4,80,0,5,3,3,4,2,1,0
RM1356,36,36-45,No,Travel_Rarely,335,Sales,17,2,Marketing,1,1908,3,Male,33,2,2,Sales Executive,2,Married,"$5,507.00",5k-10k,16822,2,Y,No,16,3,3,80,2,12,1,1,4,2,1,3
RM1357,41,36-45,No,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,3,Female,54,3,2,Sales Executive,2,Married,"$4,393.00",Upto 5k,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4
